"year","month","ACLED_BRD_state","ACLED_BRD_nonstate","ACLED_BRD_total","Shape_Leng","Shape_Area","ADM3_EN","ADM3_PCODE","ADM3_REF","ADM3ALT1EN","ADM3ALT2EN","ADM2_EN","ADM2_PCODE","ADM1_EN","ADM1_PCODE","ADM0_EN","ADM0_PCODE","date","validOn","validTo","GID_0","GID_1","GID_2","GID_3"
2024,6,0,1,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,6,0,2,2,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,7,8,0,8,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,7,0,9,9,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,7,0,2,2,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,7,0,3,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,8,0,3,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,9,3,0,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,10,0,2,2,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,10,9,2,11,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,10,0,1,1,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2024,11,2,0,2,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2025,3,3,0,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2025,4,3,0,3,1.5578548391,0.078093490952,"Ameya","ET041301",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041301"
2022,7,1,0,1,1.16889004953,0.0382551964679,"Wenchi","ET041302",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041302"
2023,9,2,0,2,1.16889004953,0.0382551964679,"Wenchi","ET041302",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041302"
2024,9,1,0,1,1.59626436871,0.0608125448194,"Waliso","ET041303",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041303"
2024,5,1,0,1,1.46047930903,0.0379372765627,"Dawo","ET041304",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041304"
2016,10,2,0,2,0.857714604954,0.0200210371834,"Ilu","ET041305",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041305"
2023,6,0,1,1,0.857714604954,0.0200210371834,"Ilu","ET041305",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041305"
2023,12,2,0,2,0.857714604954,0.0200210371834,"Ilu","ET041305",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041305"
2023,6,0,9,9,2.12369159772,0.0501250561056,"Kersana Malima","ET041307",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041307"
2024,1,10,0,10,2.12369159772,0.0501250561056,"Kersana Malima","ET041307",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041307"
2024,1,10,0,10,2.12369159772,0.0501250561056,"Kersana Malima","ET041307",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041307"
2024,8,0,15,15,2.12369159772,0.0501250561056,"Kersana Malima","ET041307",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041307"
2024,11,2,0,2,2.12369159772,0.0501250561056,"Kersana Malima","ET041307",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041307"
2022,5,3,0,3,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2023,11,10,0,10,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2023,12,0,3,3,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2024,4,5,0,5,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2024,4,6,0,6,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2024,8,0,6,6,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2024,11,2,0,2,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2025,6,10,0,10,1.61866527005,0.034580219356,"Tole","ET041308",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041308"
2023,2,0,3,3,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2023,9,2,0,2,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2023,12,10,4,14,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2024,11,2,0,2,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2024,11,0,6,6,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2025,6,10,0,10,1.22386764265,0.0358778060317,"Becho (SW Shewa)","ET041309",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041309"
2023,9,2,0,2,1.32954720143,0.0459553688473,"Seden Sodo","ET041310",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041310"
2024,6,0,1,1,1.32954720143,0.0459553688473,"Seden Sodo","ET041310",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041310"
2024,8,0,1,1,1.32954720143,0.0459553688473,"Seden Sodo","ET041310",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041310"
2016,6,1,0,1,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2020,9,1,0,1,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2022,11,0,4,4,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2024,5,8,0,8,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2024,6,0,3,3,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2025,3,1,0,1,0.18057400881,0.00106223989392,"Woliso town","ET041311",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041311"
2022,6,3,0,3,1.04682180373,0.0353185008132,"Goro (SW Shewa)","ET041312",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041312"
2022,12,0,10,10,1.12174669643,0.0352845804724,"Sodo Daci","ET041314",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041314"
2024,3,3,0,3,1.12174669643,0.0352845804724,"Sodo Daci","ET041314",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041314"
2024,7,4,0,4,1.12174669643,0.0352845804724,"Sodo Daci","ET041314",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041314"
2024,8,5,0,5,1.12174669643,0.0352845804724,"Sodo Daci","ET041314",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041314"
2025,6,6,0,6,1.12174669643,0.0352845804724,"Sodo Daci","ET041314",NA,NA,NA,"South West Shewa","ET0413","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0413","ET041314"
2017,12,0,2,2,1.40387442549,0.0370565564949,"Bore","ET041402",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041402"
2019,2,7,0,7,1.40387442549,0.0370565564949,"Bore","ET041402",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041402"
2022,11,1,0,1,1.40387442549,0.0370565564949,"Bore","ET041402",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041402"
2023,6,0,3,3,1.40387442549,0.0370565564949,"Bore","ET041402",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041402"
2021,12,9,0,9,1.64236173124,0.0778459208414,"Wadera","ET041404",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041404"
2022,2,6,0,6,1.64236173124,0.0778459208414,"Wadera","ET041404",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041404"
2023,5,4,0,4,1.64236173124,0.0778459208414,"Wadera","ET041404",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041404"
2024,4,1,0,1,1.64236173124,0.0778459208414,"Wadera","ET041404",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041404"
2017,1,8,0,8,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2017,2,18,0,18,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2018,4,2,0,2,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2020,5,1,0,1,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2020,11,14,0,14,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2021,5,3,0,3,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2021,11,0,1,1,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2024,5,11,0,11,3.08048022915,0.215784112035,"Liben","ET041407",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041407"
2023,6,1,0,1,2.45488581073,0.18471801189,"Saba Boru","ET041412",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041412"
2020,4,0,2,2,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2021,5,5,0,5,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2021,10,10,0,10,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2021,12,7,0,7,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,1,0,1,1,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,2,3,0,3,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,2,3,0,3,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,4,48,0,48,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,6,10,0,10,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,6,6,0,6,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,7,26,0,26,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2022,10,6,0,6,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2023,12,3,0,3,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,2,6,0,6,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,3,2,0,2,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,3,2,0,2,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,3,7,0,7,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,5,10,0,10,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,6,0,2,2,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,8,2,0,2,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2024,8,1,0,1,2.9663393731,0.192683818761,"Gora Dola","ET041413",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041413"
2018,4,2,0,2,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2020,5,12,0,12,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2020,6,2,0,2,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,4,0,1,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,6,48,0,48,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,7,1,0,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,8,40,0,40,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,10,3,0,3,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,11,10,0,10,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2021,12,13,0,13,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2022,1,1,0,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2022,2,3,0,3,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2022,11,1,0,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2024,5,10,0,10,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2024,7,3,0,3,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2024,8,1,0,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2025,5,1,0,1,0.135753788884,0.000728559234853,"Negele town","ET041414",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041414"
2020,5,1,0,1,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2020,6,3,0,3,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2020,8,4,0,4,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2021,12,17,0,17,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2022,11,1,0,1,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2023,6,2,0,2,1.61595223582,0.0517577790866,"Aga Wayu","ET041482",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041482"
2018,5,2,0,2,0.215998575478,0.00223687455427,"Adola town","ET041492",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041492"
2022,2,3,0,3,0.215998575478,0.00223687455427,"Adola town","ET041492",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041492"
2022,6,8,0,8,0.215998575478,0.00223687455427,"Adola town","ET041492",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041492"
2024,1,10,0,10,0.215998575478,0.00223687455427,"Adola town","ET041492",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041492"
2020,6,3,0,3,2.37537868799,0.205559948272,"Gumi Idalo","ET041497",NA,NA,NA,"Guji","ET0414","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0414","ET041497"
